nsmoid,weight,hispan,race,mortgage_reason,sale_proceeds,savings_retire_etc,govt_np_asst,second_lien_heloc,gift,seller_cont,total_hh_inc,race_eth
315539,877.572510121457,1,1,2,-2,0,0,0,0,-2,5,Hispanic
315540,1029.46553398058,2,1,1,1,1,0,0,0,2,6,White
315541,858.580269230769,2,1,2,-2,0,0,0,0,-2,3,White
315542,1166.45,2,3,1,2,1,0,0,1,2,5,Asian
315543,614.987678571428,2,3,2,-2,0,0,0,0,-2,5,Asian
315544,1339.75416666666,2,1,2,-2,0,0,0,0,-2,5,White
315545,760.054480286738,2,1,1,1,1,0,0,0,2,6,White
315546,1432.90472972972,2,1,1,2,1,0,0,0,2,5,White
315547,1882.92626506024,1,1,1,2,1,0,0,0,2,3,Hispanic
315548,1081.6302259887,2,1,2,-2,0,0,0,0,-2,3,White
315549,1113.29147540983,2,1,1,2,1,0,0,1,2,5,White
315550,1437.58727477477,2,1,2,-2,0,0,0,0,-2,6,White
315551,1081.6302259887,2,1,4,-2,0,0,0,0,-2,5,White
315552,621.015256410256,2,1,2,-2,0,0,0,0,-2,5,White
315553,1136.56162921348,2,1,2,-2,0,0,0,0,-2,5,White
315554,2641.12403508771,2,1,2,-2,0,0,0,0,-2,6,White
315555,858.580269230769,2,1,1,1,0,0,0,0,2,1,White
315556,1437.58727477477,2,1,2,-2,0,0,0,0,-2,2,White
315557,507.918926174496,2,1,1,2,1,0,0,0,2,4,White
315558,1335.46115107913,2,1,2,-2,0,0,0,0,-2,6,White
315559,615.241860465116,2,1,2,-2,0,0,0,0,-2,2,White
315560,1706.6544117647,2,1,1,2,1,0,0,1,2,6,White
315561,919.748580323785,1,1,1,2,0,0,0,0,2,6,Hispanic
315562,920.116582914573,2,1,2,-2,0,0,0,0,-2,6,White
315563,1437.58727477477,2,2,1,2,1,0,0,0,2,2,Black
315564,1123.18054545454,2,1,1,2,1,0,0,0,2,5,White
315565,507.918926174496,2,1,1,2,1,0,0,0,2,3,White
315566,858.580269230769,2,1,2,-2,0,0,0,0,-2,3,White
315567,908.275121951219,2,1,2,-2,0,0,0,0,-2,3,White
315568,1383.06762172284,2,1,1,1,0,0,0,0,1,4,White
315569,507.918926174496,2,1,1,1,1,0,0,0,2,2,White
315570,804.60679245283,2,1,2,-2,0,0,0,0,-2,5,White
315571,1335.46115107913,2,1,1,2,1,0,0,1,2,5,White
315572,666.955107692307,2,2,1,2,1,0,0,0,2,5,Black
315573,531.085292307692,2,1,1,1,0,0,0,0,2,4,White
315574,811.111813953488,2,1,1,2,0,0,0,0,2,5,White
315575,1024.67764705882,2,1,1,2,1,1,0,0,2,4,White
315576,507.918926174496,2,1,3,-2,0,0,0,0,-2,5,White
315577,569.188636363636,2,1,1,1,0,0,0,0,2,5,White
315578,694.31119266055,2,1,1,2,1,0,0,0,2,1,White
315579,3325.16765957446,2,1,1,2,1,0,0,0,1,4,White
315580,1081.6302259887,2,1,1,2,1,0,0,0,2,6,White
315581,1123.18054545454,2,1,2,-2,0,0,0,0,-2,4,White
315582,623.674285714285,1,1,1,2,1,0,0,0,2,6,Hispanic
315583,848.424903474903,2,1,1,2,1,0,0,0,2,3,White
315584,1208.76941080196,1,1,1,2,0,0,0,0,2,5,Hispanic
315585,1012.99489361702,2,1,1,2,1,0,0,0,2,5,White
315586,623.674285714285,2,1,1,1,0,0,0,0,2,6,White
315587,1028.74925806451,2,1,1,2,0,1,0,0,1,5,White
315588,854.756291390728,2,1,1,1,1,0,0,0,2,3,White
315589,450.919436619718,2,1,1,1,0,0,0,0,2,3,White
315590,919.748580323785,2,2,2,-2,0,0,0,0,-2,3,Black
315591,1417.69064516129,2,3,2,-2,0,0,0,0,-2,3,Asian
315592,719.765789473684,2,1,2,-2,0,0,0,0,-2,3,White
315593,804.60679245283,2,1,1,1,1,0,0,1,2,6,White
315594,700.158235294117,2,1,5,-2,0,0,0,0,-2,2,White
315595,1751.02203883495,1,1,2,-2,0,0,0,0,-2,4,Hispanic
315596,1424.7040140845,2,1,1,2,1,0,0,0,2,3,White
315597,1029.46553398058,2,4,1,2,1,0,0,0,2,4,other or multiple races
315598,637.1,2,4,1,2,1,0,0,0,2,5,other or multiple races
315599,985.790149253731,2,1,1,1,0,0,0,0,1,5,White
315600,732.751276595744,2,1,2,-2,0,0,0,0,-2,6,White
315601,1437.58727477477,1,1,1,2,0,0,0,0,2,3,Hispanic
315602,450.919436619718,2,1,2,-2,0,0,0,0,-2,5,White
315603,920.116582914573,2,1,1,2,1,0,0,0,1,2,White
315604,1693.53692307692,2,1,1,2,1,0,0,1,2,4,White
315605,1156.14854961832,2,1,1,1,0,0,0,0,2,5,White
315606,1028.74925806451,1,1,2,-2,0,0,0,0,-2,5,Hispanic
315607,1575.67382550335,2,2,2,-2,0,0,0,0,-2,5,Black
315608,1623.66,2,1,1,2,1,0,0,0,2,4,White
315609,848.424903474903,1,1,1,1,1,0,0,1,2,3,Hispanic
315610,1208.76941080196,2,1,2,-2,0,0,0,0,-2,3,White
315611,2586.21829268292,2,1,1,1,1,1,1,1,2,3,White
315612,1706.6544117647,2,1,1,2,1,0,0,0,2,1,White
315613,1706.6544117647,2,1,1,2,1,0,0,0,2,5,White
315614,666.955107692307,2,1,2,-2,0,0,0,0,-2,2,White
315615,711.571402877697,2,2,1,2,1,0,0,0,2,1,Black
315616,710.589417040358,2,1,1,1,0,0,0,0,2,6,White
315617,1219.4608219178,2,1,1,1,0,0,0,0,2,3,White
315618,976.187181818182,2,1,2,-2,0,0,0,0,-2,5,White
315619,711.373893805309,2,1,2,-2,0,0,0,0,-2,5,White
315620,559.157456445993,2,3,2,-2,0,0,0,0,-2,5,Asian
315621,698.163063829787,2,1,2,-2,0,0,0,0,-2,5,White
315622,1437.58727477477,2,1,1,1,0,0,0,0,2,5,White
315623,710.123333333333,1,1,1,2,0,0,0,1,1,3,Hispanic
315624,1887.93647058823,2,1,1,1,0,0,0,0,2,4,White
315625,587.704919614148,2,1,2,-2,0,0,0,0,-2,5,White
315626,1661.39722222222,2,1,1,1,0,0,0,0,2,5,White
315627,1437.58727477477,2,1,2,-2,0,0,0,0,-2,3,White
315628,648.307522123893,2,1,4,-2,0,0,0,0,-2,6,White
315629,607.868699551569,2,1,1,2,0,1,0,0,2,6,White
315630,598.638181818182,2,1,1,1,0,0,0,0,2,5,White
315631,638.567350746268,2,1,1,1,0,0,0,0,2,4,White
315632,1244.0838095238,2,2,1,2,1,0,0,0,2,4,Black
315633,3959.3463414634102,1,1,1,2,1,1,0,0,1,4,Hispanic
315634,878.747368421052,2,1,2,-2,0,0,0,0,-2,3,White
315635,785.563414634146,2,1,2,-2,0,0,0,0,-2,5,White
315636,528.266221374045,2,1,2,-2,0,0,0,0,-2,4,White
315637,732.751276595744,2,1,1,2,1,0,0,0,2,4,White
315638,1666.01274725274,2,1,1,2,1,0,0,1,2,1,White
315639,811.111813953488,2,1,1,1,0,0,0,0,1,6,White
315640,559.157456445993,1,1,2,-2,0,0,0,0,-2,2,Hispanic
315641,928.587975460122,2,1,2,-2,0,0,0,0,-2,4,White
315642,1932.53809523809,2,1,1,2,1,0,0,0,2,2,White
315643,587.704919614148,2,1,2,-2,0,0,0,0,-2,6,White
315644,1383.06762172284,2,1,1,2,1,0,0,1,2,3,White
315645,648.307522123893,2,1,2,-2,0,0,0,0,-2,1,White
315646,2499.53571428571,2,3,1,2,1,0,0,1,2,6,Asian
315647,702.661897435897,2,1,2,-2,0,0,0,0,-2,6,White
315648,1166.45,2,1,1,1,0,0,0,0,2,2,White
315649,1182.2104109589,2,1,2,-2,0,0,0,0,-2,5,White
315650,921.287441860465,2,1,2,-2,0,0,0,0,-2,6,White
315651,2475.51578947368,1,1,1,2,1,0,0,0,1,4,Hispanic
315652,538.198736842105,2,1,2,-2,0,0,0,0,-2,5,White
315653,976.00303030303,2,1,2,-2,0,0,0,0,-2,6,White
315654,848.22081300813,2,3,1,2,0,0,0,0,2,5,Asian
315655,1661.39722222222,2,1,1,1,0,0,0,0,2,5,White
315656,2661.11769230769,2,1,1,2,0,0,1,0,2,6,White
315657,1437.58727477477,2,1,2,-2,0,0,0,0,-2,5,White
315658,1292.63273584905,2,1,2,-2,0,0,0,0,-2,5,White
315659,1666.01274725274,2,1,1,2,1,0,0,0,2,3,White
315660,1583.49107913669,2,1,2,-2,0,0,0,0,-2,5,White
315661,1012.99489361702,2,1,1,2,1,0,0,0,2,5,White
315662,2096.8206,2,1,1,2,0,0,0,0,2,1,White
315663,1042.62691729323,2,1,2,-2,0,0,0,0,-2,5,White
315664,928.587975460122,2,1,2,-2,0,0,0,0,-2,6,White
315665,919.748580323785,2,1,1,2,1,0,0,0,2,5,White
315666,621.835784753363,2,4,1,2,1,0,0,1,1,3,other or multiple races
315667,450.919436619718,1,1,2,-2,0,0,0,0,-2,4,Hispanic
315668,711.571402877697,2,1,1,2,1,0,0,0,2,5,White
315669,1208.76941080196,2,1,2,-2,0,0,0,0,-2,6,White
315670,609.074125874126,2,1,1,2,1,0,0,0,2,5,White
315671,1292.63273584905,2,1,1,2,1,0,0,0,2,4,White
315672,1383.06762172284,2,3,2,-2,0,0,0,0,-2,6,Asian
315673,559.157456445993,2,1,1,1,0,0,0,0,2,3,White
315674,732.751276595744,2,3,1,2,1,0,0,0,2,6,Asian
315675,698.163063829787,2,1,2,-2,0,0,0,0,-2,3,White
315676,623.674285714285,2,1,2,-2,0,0,0,0,-2,4,White
315677,1220.42508620689,2,3,2,-2,0,0,0,0,-2,4,Asian
315678,848.22081300813,2,1,4,-2,0,0,0,0,-2,6,White
315679,827.881516587677,2,1,3,-2,0,0,0,0,-2,1,White
315680,877.572510121457,2,1,2,-2,0,0,0,0,-2,5,White
315681,884.094460784313,1,1,2,-2,0,0,0,0,-2,3,Hispanic
315682,811.111813953488,2,1,1,2,0,0,0,0,2,5,White
315683,538.198736842105,2,1,1,1,0,0,0,0,2,3,White
315684,919.748580323785,2,1,2,-2,0,0,0,0,-2,3,White
315685,903.160580357142,2,1,2,-2,0,0,0,0,-2,6,White
315686,1706.6544117647,2,1,1,2,0,0,0,1,2,1,White
315687,911.554093959731,2,1,1,1,0,0,0,0,2,6,White
315688,789.484886877828,2,1,2,-2,0,0,0,0,-2,4,White
315689,882.352606060606,2,1,1,1,0,0,0,0,2,4,White
315690,1124.26923076923,2,1,1,2,1,0,0,0,2,5,White
315691,648.307522123893,2,1,2,-2,0,0,0,0,-2,5,White
315692,1042.62691729323,2,1,1,2,0,0,0,0,2,4,White
315693,700.158235294117,2,2,1,2,1,0,0,0,2,6,Black
315694,1292.63273584905,2,1,2,-2,0,0,0,0,-2,5,White
315695,1475.31077586206,2,3,2,-2,0,0,0,0,-2,5,Asian
315696,559.157456445993,2,2,2,-2,0,0,0,0,-2,3,Black
315697,587.704919614148,2,1,2,-2,0,0,0,0,-2,5,White
315698,877.572510121457,2,1,4,-2,0,0,0,0,-2,6,White
315699,1882.92626506024,2,1,1,2,0,0,0,0,2,3,White
315700,1713.5919025522,2,1,2,-2,0,0,0,0,-2,3,White
315701,702.661897435897,2,1,2,-2,0,0,0,0,-2,5,White
315702,507.918926174496,2,1,1,2,1,0,0,0,2,4,White
315703,3959.3463414634102,2,1,1,2,1,0,0,0,2,2,White
315705,637.1,2,1,1,2,0,0,0,0,1,2,White
315706,1293.01951219512,1,1,1,2,1,0,0,0,2,5,Hispanic
315707,1293.01951219512,2,1,1,2,1,0,0,0,2,6,White
315708,1181.72856115107,2,1,1,2,1,0,0,0,1,4,White
315709,735.379641255605,2,1,2,-2,0,0,0,0,-2,3,White
315710,569.188636363636,2,1,2,-2,0,0,0,0,-2,6,White
315711,609.074125874126,2,1,1,2,1,0,0,0,2,1,White
315712,616.653972602739,2,1,1,1,0,0,0,0,2,1,White
315713,1583.49107913669,1,2,1,2,1,0,0,0,2,2,Hispanic
315714,1674.16653061224,2,4,2,-2,0,0,0,0,-2,4,other or multiple races
315715,474.536322869955,2,1,1,1,1,0,0,0,2,4,White
315716,1619.82040816326,2,1,1,2,1,0,0,0,2,6,White
315717,804.405672268907,2,1,1,2,1,0,0,0,2,4,White
315718,921.287441860465,2,1,1,2,1,0,0,0,2,6,White
315719,935.36015936255,2,1,2,-2,0,0,0,0,-2,4,White
315720,528.266221374045,2,1,2,-2,0,0,0,0,-2,5,White
315721,907.819121621622,2,1,2,-2,0,0,0,0,-2,6,White
315722,1335.46115107913,2,2,1,2,1,0,0,0,1,3,Black
315724,526.449966777408,2,1,1,1,0,0,0,0,2,1,White
315725,789.484886877828,2,1,1,2,1,0,0,0,2,4,White
315726,637.1,2,1,2,-2,0,0,0,0,-2,1,White
315727,3025.06516587677,2,4,1,2,0,0,0,0,2,2,other or multiple races
315728,1170.25095588235,2,1,2,-2,0,0,0,0,-2,5,White
315729,538.198736842105,2,1,1,2,1,0,0,0,1,4,White
315730,501.901355311355,2,1,1,2,0,0,0,0,2,3,White
315731,616.653972602739,2,3,2,-2,0,0,0,0,-2,5,Asian
315732,775.348363636363,2,1,1,2,1,0,0,1,2,5,White
315733,903.160580357142,2,1,2,-2,0,0,0,0,-2,6,White
315734,1751.02203883495,1,1,1,1,0,0,0,1,2,5,Hispanic
315735,3488.93416666666,2,1,1,1,0,0,0,0,2,5,White
315736,1437.58727477477,2,1,3,-2,0,0,0,0,-2,5,White
315737,1785.4377173913,2,1,1,1,0,0,0,0,2,6,White
315738,648.307522123893,2,1,1,2,1,0,0,0,2,5,White
315739,3015.05128205128,2,1,1,2,1,1,0,0,1,3,White
315740,752.020921985815,2,4,1,2,1,0,0,1,1,3,other or multiple races
315741,1112.94,2,4,1,2,1,0,0,1,1,4,other or multiple races
315742,920.116582914573,2,1,2,-2,0,0,0,0,-2,6,White
315743,1028.74925806451,2,1,1,2,1,0,0,0,2,5,White
315744,698.163063829787,2,1,1,1,0,0,0,0,2,5,White
315745,538.198736842105,2,1,2,-2,0,0,0,0,-2,6,White
315746,3488.93416666666,2,1,1,2,0,0,0,1,1,5,White
315747,520.050731707317,2,3,1,2,0,0,0,0,2,4,Asian
315748,2943.7476056338,2,1,1,2,1,0,0,0,1,3,White
315749,1424.7040140845,2,1,1,2,1,0,0,0,1,5,White
315750,1450.20449438202,2,1,1,2,1,0,0,1,2,6,White
315751,1646.92868217054,2,1,2,-2,0,0,0,0,-2,5,White
315752,507.918926174496,2,1,2,-2,0,0,0,0,-2,2,White
315753,1208.76941080196,2,4,2,-2,0,0,0,0,-2,6,other or multiple races
315754,1643.25,2,1,1,2,0,0,0,0,2,1,White
315755,1424.7040140845,2,1,1,2,1,0,0,0,2,5,White
315756,789.484886877828,2,2,1,2,0,0,0,0,1,4,Black
315757,623.674285714285,2,1,2,-2,0,0,0,0,-2,5,White
315758,559.157456445993,2,1,2,-2,0,0,0,0,-2,5,White
315759,1787.12578947368,2,1,1,2,1,0,0,0,2,6,White
315760,1002.92050632911,2,1,2,-2,0,0,0,0,-2,5,White
315761,878.747368421052,2,3,2,-2,0,0,0,0,-2,6,Asian
315762,848.22081300813,2,1,1,1,0,0,0,0,2,6,White
315763,1391.35,2,1,1,1,0,0,0,0,1,3,White
315764,520.050731707317,1,1,2,-2,0,0,0,0,-2,5,Hispanic
315765,1372.71915789473,2,3,1,2,1,0,0,1,2,5,Asian
315766,507.918926174496,2,3,2,-2,0,0,0,0,-2,2,Asian
315767,700.158235294117,2,1,1,1,0,0,0,0,2,5,White
315768,919.748580323785,2,1,1,2,1,0,0,0,2,5,White
315769,1021.4125,2,1,2,-2,0,0,0,0,-2,3,White
315770,1361.98937007874,2,1,1,1,0,0,0,0,2,5,White
315771,1203.03247058823,2,1,1,2,0,1,0,0,2,2,White
315772,2943.7476056338,2,1,1,2,1,0,0,0,2,5,White
315773,569.188636363636,2,1,1,2,1,1,0,0,2,1,White
315774,3200.50172413793,1,1,1,2,1,0,0,1,2,3,Hispanic
315775,978.549565217391,2,1,2,-2,0,0,0,0,-2,1,White
315776,1182.2104109589,2,1,1,2,0,1,0,0,2,4,White
315777,623.674285714285,2,1,2,-2,0,0,0,0,-2,4,White
315778,666.955107692307,2,1,2,-2,0,0,0,0,-2,3,White
315779,1103.0313253012,2,1,2,-2,0,0,0,0,-2,6,White
315780,884.094460784313,2,1,2,-2,0,0,0,0,-2,5,White
315781,621.835784753363,2,1,1,2,1,0,0,1,2,4,White
315782,775.348363636363,2,1,2,-2,0,0,0,0,-2,3,White
315783,3015.1405479452,1,1,1,2,1,0,0,0,2,5,Hispanic
315784,538.198736842105,2,1,2,-2,0,0,0,0,-2,2,White
315785,1706.6544117647,2,3,1,2,0,1,0,0,2,1,Asian
315786,614.987678571428,2,1,1,1,1,0,0,0,2,5,White
315787,1208.76941080196,2,1,2,-2,0,0,0,0,-2,6,White
315788,978.162202380952,2,2,1,2,1,1,0,0,1,3,Black
315789,1700.22743119266,2,2,1,2,1,0,0,0,1,2,Black
315790,2721.81126760563,2,1,1,2,1,0,0,0,2,4,White
315791,450.919436619718,2,1,1,1,0,0,0,0,2,2,White
315792,1331.87908396946,2,1,1,1,0,0,0,0,2,5,White
315793,1531.4406849315,1,1,1,2,0,0,1,0,2,4,Hispanic
315794,1585.3549090909,2,1,4,-2,0,0,0,0,-2,3,White
315795,569.188636363636,2,2,2,-2,0,0,0,0,-2,3,Black
315796,3196.11833333333,2,1,1,2,0,0,0,0,2,5,White
315797,1437.58727477477,2,3,2,-2,0,0,0,0,-2,5,Asian
315798,1369.765,2,1,2,-2,0,0,0,0,-2,3,White
315799,711.571402877697,2,1,2,-2,0,0,0,0,-2,3,White
315800,1148.45550802139,2,1,1,1,0,0,0,0,2,4,White
315801,903.160580357142,2,1,1,2,1,0,1,0,2,6,White
315802,732.751276595744,2,1,1,2,1,0,0,1,2,5,White
315803,1042.62691729323,2,1,2,-2,0,0,0,0,-2,3,White
315804,442.154083601286,2,1,1,2,1,1,0,0,2,3,White
315805,1661.39722222222,2,4,1,1,1,0,0,0,2,3,other or multiple races
315806,1191.68468468468,2,2,1,2,1,0,0,0,2,2,Black
315807,1112.94,1,1,2,-2,0,0,0,0,-2,4,Hispanic
315808,908.275121951219,2,1,1,1,0,0,0,0,2,5,White
315809,2136.74267605633,2,1,2,-2,0,0,0,0,-2,5,White
315810,598.638181818182,2,1,2,-2,0,0,0,0,-2,3,White
315811,666.955107692307,2,1,1,1,0,0,0,0,2,3,White
315812,1575.67382550335,2,1,2,-2,0,0,0,0,-2,5,White
315813,1715.70306306306,2,1,2,-2,0,0,0,0,-2,4,White
315814,882.352606060606,2,1,2,-2,0,0,0,0,-2,5,White
315815,1123.18054545454,2,3,1,2,1,0,0,0,2,5,Asian
315816,882.352606060606,2,1,2,-2,0,0,0,0,-2,3,White
315817,1292.92058823529,2,1,1,1,1,0,0,0,2,5,White
315818,1425.29696969697,2,1,2,-2,0,0,0,0,-2,5,White
315819,1271.37236842105,2,1,1,2,0,0,0,0,1,4,White
315820,3025.06516587677,2,3,2,-2,0,0,0,0,-2,4,Asian
315821,615.241860465116,2,1,1,2,0,0,0,1,2,4,White
315822,1156.14854961832,2,3,1,2,1,0,0,1,2,4,Asian
315823,1292.63273584905,2,1,2,-2,0,0,0,0,-2,4,White
315824,794.446470588235,2,1,1,2,1,0,0,0,2,5,White
315825,1706.6544117647,2,1,2,-2,0,0,0,0,-2,3,White
315826,785.563414634146,2,1,1,1,1,0,0,0,2,6,White
315827,1374.52641221374,2,1,1,2,1,0,0,0,2,5,White
315828,710.589417040358,2,1,2,-2,0,0,0,0,-2,4,White
315829,1296.48522727272,2,1,2,-2,0,0,0,0,-2,4,White
315830,878.747368421052,2,1,2,-2,0,0,0,0,-2,6,White
315831,607.868699551569,2,1,2,-2,0,0,0,0,-2,5,White
315832,1417.69064516129,2,3,2,-2,0,0,0,0,-2,4,Asian
315833,702.661897435897,2,3,1,2,1,0,0,0,2,4,Asian
315834,559.157456445993,2,2,2,-2,0,0,0,0,-2,6,Black
315835,878.747368421052,2,1,2,-2,0,0,0,0,-2,6,White
315836,1924.4040517241301,2,1,1,2,1,0,0,0,2,3,White
315837,1271.37236842105,2,1,2,-2,0,0,0,0,-2,4,White
315838,683.67323076923,2,1,1,2,1,0,0,0,2,5,White
315839,2842.03803571428,1,1,2,-2,0,0,0,0,-2,4,Hispanic
315840,921.287441860465,2,1,1,2,0,0,0,0,2,2,White
315841,1028.74925806451,2,1,2,-2,0,0,0,0,-2,5,White
315842,528.266221374045,2,1,1,2,1,0,0,0,2,6,White
315843,1029.46553398058,2,3,2,-2,0,0,0,0,-2,6,Asian
315844,507.918926174496,2,2,2,-2,0,0,0,0,-2,3,Black
315845,2475.51578947368,1,1,2,-2,0,0,0,0,-2,6,Hispanic
315846,1012.99489361702,2,1,2,-2,0,0,0,0,-2,5,White
315847,1782.47959183673,2,1,1,2,1,0,0,0,2,4,White
315848,908.275121951219,2,2,2,-2,0,0,0,0,-2,5,Black
315849,735.379641255605,2,1,2,-2,0,0,0,0,-2,4,White
315850,732.751276595744,2,1,1,1,1,0,0,0,2,5,White
315851,1292.92058823529,2,1,2,-2,0,0,0,0,-2,3,White
315852,1181.72856115107,2,3,1,2,0,0,0,1,2,4,Asian
315853,2890.11385714285,2,1,1,2,1,0,0,0,2,6,White
315854,507.918926174496,2,1,2,-2,0,0,0,0,-2,3,White
315855,1706.6544117647,2,1,2,-2,0,0,0,0,-2,3,White
315856,631.564007936508,2,3,1,1,1,0,0,0,2,4,Asian
315857,2943.7476056338,2,1,2,-2,0,0,0,0,-2,3,White
315858,920.116582914573,2,1,2,-2,0,0,0,0,-2,1,White
315859,1230.57385826771,2,1,1,2,0,0,0,0,1,4,White
315860,884.094460784313,2,1,4,-2,0,0,0,0,-2,5,White
315861,1014.68577272727,2,1,2,-2,0,0,0,0,-2,5,White
315862,918.372872340425,2,1,2,-2,0,0,0,0,-2,5,White
315863,2475.51578947368,1,1,1,2,1,0,0,0,2,4,Hispanic
315864,3029.94084507042,2,2,2,-2,0,0,0,0,-2,6,Black
315865,598.638181818182,2,1,2,-2,0,0,0,0,-2,5,White
315866,520.050731707317,2,1,1,2,1,0,0,0,2,5,White
315867,2355.39259259259,1,1,2,-2,0,0,0,0,-2,2,Hispanic
315868,752.020921985815,2,1,1,2,0,0,0,0,2,5,White
315869,1364.14453781512,1,1,2,-2,0,0,0,0,-2,1,Hispanic
315870,3164.9604347826,2,1,1,2,1,0,0,0,1,3,White
315871,919.748580323785,2,1,1,2,0,0,0,0,2,5,White
315872,919.748580323785,2,1,2,-2,0,0,0,0,-2,3,White
315873,715.49376146789,2,2,4,-2,0,0,0,0,-2,2,Black
315874,561.782976190476,2,1,1,2,0,1,0,0,2,3,White
315875,1181.72856115107,2,1,2,-2,0,0,0,0,-2,2,White
315876,1785.4377173913,2,1,2,-2,0,0,0,0,-2,5,White
315877,1296.48522727272,2,1,2,-2,0,0,0,0,-2,4,White
315878,561.782976190476,2,1,1,2,1,0,0,0,2,4,White
315879,1569.58272727272,2,2,1,1,1,0,0,0,2,5,Black
315880,700.158235294117,2,1,2,-2,0,0,0,0,-2,3,White
315881,569.188636363636,2,1,1,2,0,1,0,0,2,3,White
315882,1460.40467391304,2,1,1,1,0,0,0,0,2,6,White
315883,1124.26923076923,2,1,1,2,1,0,0,0,2,6,White
315884,474.536322869955,2,1,1,1,0,0,0,0,2,5,White
315885,1002.92050632911,2,1,4,-2,0,0,0,0,-2,6,White
315886,2943.7476056338,1,1,1,2,1,0,0,0,2,3,Hispanic
315887,577.992672413793,1,1,2,-2,0,0,0,0,-2,5,Hispanic
315888,580.189549549549,2,3,1,2,1,0,0,1,2,5,Asian
315889,1113.29147540983,2,1,2,-2,0,0,0,0,-2,6,White
315890,1674.16653061224,2,1,1,2,0,0,0,0,2,5,White
315891,1583.49107913669,2,1,2,-2,0,0,0,0,-2,1,White
315892,1331.87908396946,2,1,2,-2,0,0,0,0,-2,5,White
315893,1645.71716535433,2,1,1,2,1,0,0,0,1,1,White
315894,3025.06516587677,2,1,2,-2,0,0,0,0,-2,2,White
315895,1619.09913043478,2,1,1,1,1,0,0,0,2,5,White
315896,1219.77460674157,2,1,1,2,1,0,0,0,2,5,White
315897,718.542985074626,2,1,1,2,1,0,0,1,1,4,White
315898,1646.92868217054,2,1,1,1,0,0,0,0,2,6,White
315899,816.408766519824,2,1,2,-2,0,0,0,0,-2,6,White
315900,789.484886877828,2,1,1,2,1,0,0,0,2,1,White
315901,1113.29147540983,2,1,2,-2,0,0,0,0,-2,3,White
315902,1706.6544117647,2,1,2,-2,0,0,0,0,-2,5,White
315903,1424.7040140845,2,1,2,-2,0,0,0,0,-2,5,White
315904,450.919436619718,2,1,2,-2,0,0,0,0,-2,6,White
315905,715.49376146789,2,1,1,2,1,0,0,0,2,5,White
315906,569.188636363636,2,4,1,1,0,0,0,1,2,5,other or multiple races
315907,569.188636363636,2,1,5,-2,0,0,0,0,-2,1,White
315909,740.137700534759,1,2,2,-2,0,0,0,0,-2,5,Hispanic
315910,1417.69064516129,2,1,1,2,0,0,0,0,2,1,White
315911,830.418606060606,1,1,2,-2,0,0,0,0,-2,4,Hispanic
315912,1450.20449438202,2,1,1,2,1,0,0,0,2,6,White
315913,442.154083601286,2,1,2,-2,0,0,0,0,-2,2,White
315914,1619.82040816326,2,1,2,-2,0,0,0,0,-2,1,White
315915,911.554093959731,2,1,1,2,1,0,0,0,2,1,White
315916,1033.79522012578,2,1,2,-2,0,0,0,0,-2,4,White
315917,918.372872340425,2,1,2,-2,0,0,0,0,-2,2,White
315918,790.89,2,1,1,2,1,0,0,0,1,3,White
315919,2092.78142857142,2,1,1,2,1,0,0,0,2,5,White
315920,790.89,2,1,2,-2,0,0,0,0,-2,4,White
315921,919.748580323785,2,1,2,-2,0,0,0,0,-2,3,White
315922,957.107006369426,2,1,5,-2,0,0,0,0,-2,4,White
315923,501.901355311355,2,1,1,2,0,1,0,0,2,1,White
315924,985.790149253731,2,1,2,-2,0,0,0,0,-2,5,White
315925,507.918926174496,2,1,1,2,1,0,0,1,2,5,White
315926,474.536322869955,2,1,1,1,1,0,0,0,2,5,White
315927,1666.01274725274,2,1,1,1,0,0,0,0,2,2,White
315928,1208.76941080196,2,1,2,-2,0,0,0,0,-2,6,White
315929,1107.64051948051,2,1,1,2,0,0,0,0,2,4,White
315930,1437.58727477477,2,1,2,-2,0,0,0,0,-2,2,White
315931,1619.82040816326,2,1,2,-2,0,0,0,0,-2,6,White
315932,526.449966777408,1,2,1,2,0,0,0,0,2,1,Hispanic
315933,1181.72856115107,2,3,1,2,1,0,0,1,2,1,Asian
315934,1339.75416666666,1,1,2,-2,0,0,0,0,-2,6,Hispanic
315935,935.36015936255,2,2,2,-2,0,0,0,0,-2,5,Black
315936,1580.04807692307,2,1,2,-2,0,0,0,0,-2,5,White
315937,789.484886877828,2,1,2,-2,0,0,0,0,-2,3,White
315938,1787.52702702702,2,1,2,-2,0,0,0,0,-2,4,White
315939,1029.46553398058,2,2,2,-2,0,0,0,0,-2,6,Black
315940,2677.61710144927,1,1,2,-2,0,0,0,0,-2,2,Hispanic
315941,1170.25095588235,2,3,1,2,1,0,0,0,2,6,Asian
315942,789.484886877828,2,1,1,2,0,0,0,1,2,3,White
315943,1112.65689655172,2,1,1,2,1,0,0,0,2,5,White
315944,474.536322869955,2,1,1,1,0,0,0,0,2,3,White
315945,711.571402877697,2,1,2,-2,0,0,0,0,-2,5,White
315946,1292.63273584905,2,1,1,2,1,0,0,0,2,3,White
315947,1107.64051948051,2,1,2,-2,0,0,0,0,-2,5,White
315948,1021.4125,2,1,2,-2,0,0,0,0,-2,5,White
315949,1136.56162921348,2,1,1,1,0,0,0,0,2,5,White
315950,683.67323076923,2,2,1,2,1,0,0,1,2,5,Black
